record_uid,batch,source_file,record_index,model,generated_at_utc,sir_id,report_date,incident_date,location_details,where_clear,location_text_raw,country_or_area,location_type,precision_level,geocodable,geocodable_query,lat,lon,uncertainty_note,dead_confirmed,injured_confirmed,missing_confirmed,dead_possible_min,dead_possible_max,possible_violations_count,context_note,libyan_coast_guard_involved,evidence_quote,confidence,evidence_pages
591,pad-2025-00146,pdfs/pad-2025-00146/SIR_12388_2023_Redacted.pdf,0,gemini-2.5-flash,2026-02-17 13:00:35.075051+01,12388/2023,2023-06-12,2023-06-12,,Accommodation in Italy,Italy,Italy,facility,broad,true,Italy,,,,0,0,0,,,0,A crew member was late for duty and unresponsive to calls. Another crew member located them in their accommodation.,false,"In the morning of 12.06.2023, [redacted] was late for duty and wasn't answering his phone. Another crew member went to [redacted] room [redacted] found [redacted] in [redacted] accommodation.",high,1
649,pad-2025-00367,pdfs/pad-2025-00367/12393_2021.pdf,0,gemini-2.5-flash,2026-02-17 13:21:49.954167+01,12393/2021,2021-07-02,2021-07-01,"On 1 July, a rubber boat with approximately 40 migrants onboard was detected by the Hellenic Coast Guard (HCG) at the sea area of Samos Island inside Turkish territorial waters. The Turkish Coast Guard (TCG) patrol boats tried to escort the boat towards Hellenic territorial waters. JRCC Piraeus informed MRCC Ankara three times, and eventually two TCG patrol boats took over responsibility. HCG maritime assets remained close to the border line inside Hellenic territorial waters.","Sea area near Samos Island, within Turkish territorial waters",sea area of Samos Island inside Turkish territorial waters,"Aegean Sea, Samos Island, Turkish territorial waters",sea,broad,true,"Samos Island, Aegean Sea, Turkish territorial waters",,,Location described as 'sea area of Samos Island inside Turkish territorial waters' which is broad.,,,,,,4,"A rubber boat with approximately 40 migrants was detected by the Hellenic Coast Guard (HCG) in Turkish territorial waters near Samos Island. The Turkish Coast Guard (TCG) attempted to escort the boat towards Hellenic territorial waters, putting migrants' lives at imminent risk. JRCC Piraeus repeatedly informed MRCC Ankara. FRO considers potential fundamental rights violations.",false,On 1 July at [redacted] a rubber boat with approximately 40 migrants onboard was early detected by the Hellenic Coast Guard (HCG) [redacted] at the sea area [redacted] of Samos Island inside Turkish territorial waters.,medium,"1,2,3"
81,pad-2020-00089-documents,pdfs/pad-2020-00089-documents/PAD-2020-00089-Documents.pdf,1,gemini-2.5-flash,2026-02-17 08:54:14.773345+01,124/2015,2015-08-31,2015-08-29,Location of the incident: Text Removed Justification 4. Reference to the operational area: Yes.,"Sea area, likely near Rhodes, Greece",Text Removed Justification 4,"Aegean Sea (near Rhodes, Greece)",sea,broad,true,"Aegean Sea near Rhodes, Greece",,,"Specific location redacted, inferred from context of body transfer to Rhodes hospital.",1,1,,,,1,"A suspicious motor yacht was intercepted, warning shots were fired, and a facilitator attacked an officer. A 17-year-old minor migrant was found dead, possibly from a gunshot, and transferred to Rhodes hospital.",false,"one dead 17 years old IRQ male minor was found and according to oral information provided by Health center at Text Removed - Justification 4, the fatal injury of the minor was possibly caused by a gun shot.",medium,"5,6"
348,pad-2022-00310,pdfs/pad-2022-00310/PAD-2022-00310-documents_1.pdf,5,gemini-2.5-flash,2026-02-17 10:30:27.553232+01,12403/2021,2021-07-04,2021-07-02,"Tunisi, Tunisia","Vicinity of Text Removed - Operational Area, inside Tunisian Search and Rescue Region (SRR)","Tunisi, Tunisia",Tunisian SRR,sea,approximate,true,Tunisian Search and Rescue Region,34.0,9.0,"Coordinates provided are for Tunisia generally, not the exact incident location. Incident occurred in the vicinity of 'Text Removed - Operational Area' within Tunisian SRR.",0,0,43,43,43,3,"A boat with approximately 100 people was detected by Frontex assets in the Tunisian SRR. Due to being in Tunisian FIR, closer inspection was not possible. Later, Tunisian Red Crescent reported a shipwreck off Tunisia with at least 43 migrants drowned and 84 rescued. The boat had allegedly set off from Zuwara, Libya. Frontex concluded no potential violation of EU or international law related to fundamental rights and international protection obligations could be established.",false,"On 3 July afternoon, Tunisian Red Crescent informed the media about a shipwreck off Tunisia with at least 43 migrants drowned and another 84 rescued and transferred to port of Zarzis.",medium,"17,18,19"
544,pad-2024-00429,pdfs/pad-2024-00429/Redacted_SIR_12434_2024.pdf,0,gemini-2.5-flash,2026-02-17 12:45:58.901191+01,12434/2024,2024-06-14,2024-06-04,,North Macedonia,North Macedonia,North Macedonia,land,broad,true,North Macedonia,,,,0,0,0,0,0,1,"Missing light technical equipment from JO North Macedonia. The loss/theft of the equipment seems to have occurred between 23.05.2024 and 04.06.2024, or between 10.04.2024 and 04.06.2024. No police statement was submitted despite being requested.",false,Missing light technical equipment from JO North Macedonia,high,"1,2,3,4"
588,pad-2025-00146,pdfs/pad-2025-00146/12460_2023__SIR_redacted.pdf,0,gemini-2.5-flash,2026-02-17 12:58:50.715955+01,12460/2023,2023-07-27,2023-05-28,"In the Libyan Search and Rescue Region (SRR), near an overcrowded wooden boat.",Libyan Search and Rescue Region,Libyan Search and Rescue Region (SRR),Libyan SRR,sea,broad,true,Libyan Search and Rescue Region,,,,0,4,0,0,0,3,"Frontex surveillance aircraft detected an overcrowded migrant boat and a Libyan Coast Guard (CG) vessel in proximity. The Libyan CG vessel dispatched a fast rigid inflatable boat (RIB) whose crew members pursued, boarded, and physically abused migrants, including the person steering the boat, and during onboarding onto the CG vessel. The Fundamental Rights Office considers excessive force was used and notes this is not an isolated case of ill-treatment by Libyan officers, indicating frequent non-compliance with international law during SAR operations and systematic ill-treatment in Libyan prisons.",true,The recording also shows incidents of physical abuse against migrants by the crew of the Libyan CG vessel during onboarding.,high,"1,2,3"
506,pad-2023-00450,pdfs/pad-2023-00450/Albnia_SIR_2023.pdf,4,gemini-2.5-flash,2026-02-17 11:07:44.259141+01,12472/2023,2023-06-15,2023-06-15,,Unknown location in an operational area,"Operational area, Operational area, unknown time and location, in the past, probably during patrolling",Operational area,unknown,broad,false,,,,Location is explicitly stated as 'unknown' and 'operational area' is generic.,0,0,0,0,0,1,A Frontex officer reported losing a telescopic baton during patrolling at an unknown time and location. The officer did not report it immediately due to lack of knowledge of procedures and purchased a replacement. This is a potential violation of the Code of Conduct.,false,"reported that in unknown time and location, in the past, probably during patrolling he lost his telescopic baton.",low,"13,14"
519,pad-2023-00450,pdfs/pad-2023-00450/SIR_Albania_2022_part_2.pdf,3,gemini-2.5-flash,2026-02-17 11:10:01.738106+01,12480/2022,2022-12-22,2022-06-14,Albanian-Greek border; same area (as previous apprehension); near the village [redacted],Albanian-Greek border,Albanian-Greek border,"Albania, Greece",land,broad,false,,,,"Specific locations are redacted, making precise geocoding impossible.",0,0,0,0,0,2,"While the Fundamental Rights Office was not able to conclusively establish the alleged facts raised in the present SIR, in particular allegations pertaining to a possible kick, the Office notes with concern the similarity of allegations to those in a number of SIRs about migrants being escorted to the border with Greece.",false,an instance of potential use of excessive force by the Albanian officer in form of a kick.,low,12
611,pad-2025-00330-1,pdfs/pad-2025-00330-1/SIR_12514_2024_redacted2.pdf,0,gemini-2.5-flash,2026-02-17 13:10:38.408828+01,12514/2024,2025-05-30,2024-05-29,"Multiple attempts to enter Poland at the Terespol-Brest Border Crossing Point on the Poland-Belarus border, including crossing the bridge over the Bug river.","Terespol-Brest Border Crossing Point, Poland-Belarus border","BCP Brest (border crossing point in Belarus, opposite of Terespol), bridge crossing the river Bug (and border between the two countries)",Poland-Belarus border,land,exact,true,Terespol-Brest border crossing point,,,,0,0,0,0,0,4,"The Fundamental Rights Office (FRO) was informed by an NGO about a family of [redacted] nationals who were repeatedly denied access to asylum procedures at the Terespol-Brest Border Crossing Point on the Poland-Belarus border between May and June 2024. Despite multiple attempts and prior notifications to Polish authorities, the family's wish to apply for international protection was disregarded, and they were denied entry without individual assessment or written decisions. The FRO concluded that this likely constitutes violations of the right to asylum, prohibition of collective expulsion, prohibition of inhuman or degrading treatment, and the right to an effective remedy. The family eventually entered Poland on 26/06/2024.",false,"The migrants were denied access to the Polish territory and did not receive any written decision on the refusal of entry, nor were their passports stamped accordingly.",high,"1,2,3,4,5,6,7,8,9,10"
557,pad-2025-00011-1,pdfs/pad-2025-00011-1/SIR_12515-2024_FRO_Final_Report.redacted_printed_scanned.pdf,0,gemini-2.5-flash,2026-02-17 12:50:53.031365+01,12515/2024,2024-12-17,2024-06-02,"Incident occurred on the Kula - Vidiv road, Bulgaria, near the Border Control Unit (BCU), at coordinates 43 54.828 N 22 33.822 E.","Kula - Vidiv road, Bulgaria",on the Kula - Vidiv road (in position 43 54.828 N 22 33.822 E),Bulgaria,land,exact,true,"43.9138, 22.5637",43.9138,22.5637,,0,1,0,0,0,1,"A Frontex officer reported that on 02/06/2024 after the apprehension of five migrants in the area of the Border Control Unit (BCU), one of them alleged that he was bitten by a service dog of the Bulgarian patrol during apprehension. The Frontex officer described the injury as a severe dog bite on the migrant's left shoulder. The migrant was referred to a doctor, and a medical certificate confirmed an hematoma and wounds. However, the Bulgarian authorities denied the dog bite and stated no injuries from animal bites were found, though they confirmed the use of a service dog. The Fundamental Rights Office considers the migrant was injured but the cause of the injury is unclear, and cannot verify if excessive force was used.",false,"The Frontex officer described the injury as a dog bite on the migrant's left shoulder, resulting in injury and bleeding in this area, along with several other less serious injuries on the migrant's back and legs which were probably caused by the rocks and vegetation in the area.",high,"1,2,3,4"
699,pad-2025-00371,pdfs/pad-2025-00371/11843_12299_12523_12524_13160_13850-2021.redacted.pdf,0,gemini-2.5-flash,2026-02-17 14:23:41.696047+01,12523/2021,2021-07-13,2021-07-13,"Kotoka International Airport, Accra, Ghana","Kotoka International Airport, Accra, Ghana","Kotoka International Airport, Accra, Ghana",Ghana,facility,exact,true,"Kotoka International Airport, Accra, Ghana",,,,,,,,,2,"Upon the landing of the main charter in Accra, Ghana - the destination of the referenced NRO - before the aircraft doors were opened, one of the returnees attempted to strike several escort agents ('EO') with his fists. The assigned escort team, with the support of the back-up team, brought the returnee back under control. According to the forced-return monitoring officer, the returnee was not handcuffed at the time of being struck by the EO, but was still under the control exercised by the respective escorts.",false,Potential Fundamental rights and Frontex CoC violation by host (organising MS) staff,high,"1,2,3"
